strain,sex,schedule_label,session,genotype,A_ID,n_trials,mean_itl,median_itl,sem_itl,sd_itl,min_itl,max_itl,cut_scope,percentile
Shank3B,male,Deterministic,1,WT,ASD275,799,2.2141214818523087,0.8520020000014483,0.14723254524248428,4.161761703952493,0.34699900000123307,37.74118199999987,session,98
Shank3B,male,Deterministic,1,WT,ASD292,1021,1.6602081116552534,0.9219999999995707,0.08166982559745599,2.6096033380179393,0.4094999999997526,38.18700000000081,session,98
Shank3B,male,Deterministic,1,WT,ASD293,1092,2.9907376163003874,1.202749500000209,0.14759808695732612,4.877441259371655,0.40749999999934516,38.41599999999926,session,98
Shank3B,male,Deterministic,2,Het,ASD012,831,1.6919325030084216,0.6539990000001126,0.16842442796585372,4.855182877555119,0.35733299999992596,54.68794499999967,session,98
Shank3B,male,Deterministic,2,Het,ASD013,778,1.2400250642673494,0.5287499999999454,0.12723831993189624,3.5490140977422495,0.33100000000013097,54.96399999999994,session,98
Shank3B,male,Deterministic,2,Het,ASD105,617,3.262256068071315,0.8079990000001089,0.2600145868390326,6.458628350719512,0.33133299999985866,54.89927799999987,session,98
Shank3B,male,Deterministic,2,Het,ASD128,828,1.2873194444444491,0.5434999999997672,0.10965231828889199,3.1552442679251285,0.29150000000004184,42.983999999999924,session,98
Shank3B,male,Deterministic,2,Het,ASD138,782,5.687386164961628,2.3735744999994495,0.29408011180162813,8.2237335624992,0.38817199999994045,51.89795400000003,session,98
Shank3B,male,Deterministic,2,Het,ASD141,1041,5.794405972142266,2.5493310000019846,0.2487950337652842,8.027255231282112,0.4373330000000806,54.7359449999999,session,98
Shank3B,male,Deterministic,2,Het,ASD235,806,2.248745797766783,0.9918264999996609,0.14526689444596622,4.124147344762579,0.4474979999995412,45.65231700000004,session,98
Shank3B,male,Deterministic,2,Het,ASD236,598,0.739511170568558,0.43475100000011935,0.06036499537316847,1.4761679221920465,0.3153260000000273,18.84525799999983,session,98
Shank3B,male,Deterministic,2,Het,ASD247,888,2.9803186835585276,1.1237500000015643,0.20153653584810682,6.005653507330395,0.345499999999447,54.681000000000495,session,98
Shank3B,male,Deterministic,2,Het,ASD260,674,3.083097933234376,0.9377500000009604,0.25302958254392577,6.569030030297181,0.38449999999988904,55.154999999998836,session,98
Shank3B,male,Deterministic,2,Het,ASD262,760,2.602222814473679,0.726332000000184,0.19850034876294267,5.472276969310628,0.016666999999870313,55.193945000000895,session,98
Shank3B,male,Deterministic,2,Het,ASD306,1265,2.403914275889347,0.5455000000001746,0.169714491291879,6.036207900776241,0.22050000000035652,53.483000000000175,session,98
Shank3B,male,Deterministic,2,Het,ASD313,1028,3.7007057198444016,1.4250025000001187,0.1979459718076365,6.346630662958571,0.4095000000015716,52.19950100000278,session,98
Shank3B,male,Deterministic,2,Het,ASD314,1033,4.374209098741557,1.3325000000004366,0.2188234573723748,7.03305536575539,0.3674999999998363,51.54399999999805,session,98
Shank3B,male,Deterministic,2,WT,ASD014,1182,1.7764095177664563,0.7672499999998763,0.09478778038980755,3.2588253948116925,0.32150000000001455,40.46450000000186,session,98
Shank3B,male,Deterministic,2,WT,ASD104,581,3.457042994836479,1.5154999999977008,0.25214031084055955,6.077575324074535,0.39899900000000343,54.06399599999895,session,98
Shank3B,male,Deterministic,2,WT,ASD139,973,2.1547029763618215,0.8738240000000133,0.15122285075145842,4.71708650795002,0.3084929999999986,55.731777000000875,session,98
Shank3B,male,Deterministic,2,WT,ASD178,670,2.3211066611940345,0.9644955000001119,0.18574313572666634,4.807841860400061,0.4135040000001027,50.47529800000029,session,98
Shank3B,male,Deterministic,2,WT,ASD198,761,1.3774387976346927,0.5923310000000583,0.1066846355525368,2.9430267282724345,0.3093380000000252,49.33062999999947,session,98
Shank3B,male,Deterministic,2,WT,ASD248,1058,2.646194607750483,1.085331999999653,0.17000087661817154,5.529603542560869,0.32733299999995324,44.93595500000083,session,98
Shank3B,male,Deterministic,2,WT,ASD268,757,2.42184691017171,1.0811629999998331,0.16149191650361644,4.443229320627095,0.3491649999998572,42.52165699999932,session,98
Shank3B,male,Deterministic,2,WT,ASD269,907,4.60498998676952,1.593999000000622,0.2669119155163629,8.03843687383716,0.3004990000044927,53.89849999999569,session,98
Shank3B,male,Deterministic,2,WT,ASD270,877,2.835921695553031,0.9063349999996717,0.17835733121647218,5.28190714363921,0.3791719999999259,46.932311999999,session,98
Shank3B,male,Deterministic,2,WT,ASD274,742,1.899075126684651,0.6731669999999212,0.1703330145335113,4.639816288748344,0.341164999999819,54.814620000000104,session,98
