strain,sex,schedule_label,session,genotype,A_ID,n_trials,mean_itl,median_itl,sem_itl,sd_itl,min_itl,max_itl,cut_scope,percentile
Shank3B,male,Probabilistic,2,WT,ASD337,362,8.393801881215488,4.259069000000636,0.5554583348415051,10.56831557778499,0.6188310000015917,68.12672699999894,session,98
Shank3B,male,Probabilistic,2,WT,ASD348,785,4.190443964331252,1.6815000000024156,0.2675942178221971,7.4974150444216825,0.46349999999802094,71.47350000000006,session,98
Shank3B,male,Probabilistic,2,WT,ASD356,849,3.6208109493521707,0.6799999999993815,0.2528740301347372,7.368143495751137,0.17699999999967986,63.10449999999946,session,98
Shank3B,male,Probabilistic,2,WT,ASD367,1331,2.15874301352367,0.49349900000015623,0.15855603926532677,5.784579795367416,0.2505010000004404,66.86549899999955,session,98
Shank3B,male,Probabilistic,1,HET,ASD049,839,1.4494979499404101,0.7573330000000169,0.06437678424493005,1.8647055326280435,0.3366669999995793,13.09865400000001,session_genotype,93
Shank3B,male,Probabilistic,1,HET,ASD086,861,1.4358076155633064,0.6678300000003219,0.06674580868827198,1.9585090154466127,0.37465900000006513,13.593445999998949,session_genotype,93
Shank3B,male,Probabilistic,1,HET,ASD131,854,2.144426414519897,1.2769989999997051,0.0770792358811827,2.252507968429649,0.5173330000002352,13.843985999999859,session_genotype,93
Shank3B,male,Probabilistic,1,HET,ASD132,700,3.5208449628572507,2.3209899999965273,0.11461554542275017,3.032442295706243,0.5746700000017881,13.798283999999967,session_genotype,93
Shank3B,male,Probabilistic,1,HET,ASD133,884,2.6282385361992313,1.6743319999986852,0.07929362855970892,2.3575690667859424,0.502664999999979,13.785272000000987,session_genotype,93
Shank3B,male,Probabilistic,1,HET,ASD155,849,1.6262249705535967,0.9760000000005675,0.0606895257989001,1.7683474041882605,0.3724999999976717,13.46600000000035,session_genotype,93
Shank3B,male,Probabilistic,1,HET,ASD338,786,2.706238622137544,1.7124069999972562,0.08935987048262115,2.505265764704271,0.45049299999982395,13.758111999999983,session_genotype,93
