strain,sex,schedule_label,session,genotype,A_ID,n_trials,mean_itl,median_itl,sem_itl,sd_itl,min_itl,max_itl,cut_scope,percentile
SHANK3B,female,Deterministic,1,WT,ASD277,836,1.7072503074162833,0.9236659999996846,0.06334383164548243,1.8315023020176904,0.38666600000033213,9.557990999999674,animal_session,93
SHANK3B,female,Deterministic,1,WT,ASD307,1186,1.71352104468805,1.172665499998402,0.04153618423936837,1.4304376802167118,0.4513329999972484,8.616657999999006,animal_session,93
SHANK3B,female,Deterministic,1,WT,ASD358,306,11.276717232026106,6.219561500000054,0.7076266060302783,12.378410097825602,0.47482599999784725,58.78643199999988,animal_session,93
SHANK3B,female,Deterministic,2,Het,ASD015,933,1.8536334062164816,1.3585000000002765,0.04065182449316916,1.2417119588308956,0.42649500000004537,6.686001000000033,animal_session,93
SHANK3B,female,Deterministic,2,Het,ASD016,864,2.074616755787044,1.6176649999999881,0.04986884828390593,1.465838788270056,0.4906670000000304,8.271324999999706,animal_session,93
SHANK3B,female,Deterministic,2,Het,ASD107,429,2.578770876456898,1.8416589999997086,0.10115669431031711,2.0951893348397683,0.604331000000002,11.611280999999508,animal_session,93
SHANK3B,female,Deterministic,2,Het,ASD156,617,2.918965218800647,0.9779989999988175,0.17643516742629115,4.382558641253604,0.32333300000004783,25.323307999999088,animal_session,93
SHANK3B,female,Deterministic,2,Het,ASD159,307,5.352044387622118,2.2314970000006724,0.42311277437707173,7.413534709651417,0.4019989999997051,36.68285300000025,animal_session,93
SHANK3B,female,Deterministic,2,Het,ASD221,722,3.878248466758971,2.1542440000011993,0.15467521949276813,4.1561320702244515,0.5135030000019469,22.309244000000035,animal_session,93
SHANK3B,female,Deterministic,2,Het,ASD253,644,3.676720462732792,1.621498999999858,0.18531957211468425,4.702883521080196,0.43800000000010186,25.3540009999997,animal_session,93
SHANK3B,female,Deterministic,2,Het,ASD254,625,1.5303472655999908,0.971332999999504,0.07064098463923614,1.7660246159809028,0.3719999999993888,13.08398699999998,animal_session,93
SHANK3B,female,Deterministic,2,Het,ASD287,1029,1.9665058299319726,0.9789999999998145,0.0694584793733129,2.2280911756931467,0.36999999999898137,12.245999999999185,animal_session,93
